chrom	start	end	celltype
chr7	75814705	75814707	[DC]
chr7	75814796	75814798	[DC]
chr7	75838297	75838299	[DC]
chr7	75838330	75838332	[DC]
chr7	75838432	75838434	[DC]
chr7	75838483	75838485	[DC]
chr7	75838496	75838498	[DC]
chr7	75838506	75838508	[DC]
chr7	75838674	75838676	[DC]
chr7	75838725	75838727	[DC]
chr7	75838746	75838748	[DC]
chr7	75838863	75838865	[DC]
chr7	140655952	140655954	[DC]
chr7	140655982	140655984	[DC]
chr7	140655988	140655990	[DC]
chr7	140656005	140656007	[DC]
chr7	140656037	140656039	[DC]
chr7	140656168	140656170	[DC]
chr7	155198301	155198303	[DC]
chr7	155198305	155198307	[DC]
chr7	155198334	155198336	[DC]
chr7	155198352	155198354	[DC]
chr7	155198362	155198364	[DC]
chr8	8379178	8379180	[DC]
chr8	8379228	8379230	[DC]
chr8	8379261	8379263	[DC]
chr8	8379275	8379277	[DC]
chr8	8379328	8379330	[DC]
chr8	22383895	22383897	[DC]
chr8	22383959	22383961	[DC]
chr8	22384027	22384029	[DC]
chr8	22384031	22384033	[DC]
chr8	22384052	22384054	[DC]
chr8	22384071	22384073	[DC]
chr8	22384087	22384089	[DC]
chr8	22384130	22384132	[DC]
chr8	130490953	130490955	[DC]
chr8	130490988	130490990	[DC]
chr8	130491001	130491003	[DC]
chr8	130491046	130491048	[DC]
chr8	130491060	130491062	[DC]
chr8	130491089	130491091	[DC]
chr8	130491203	130491205	[DC]
chr8	130491285	130491287	[DC]
chr8	130491330	130491332	[DC]
chr8	130491380	130491382	[DC]
chr8	130491515	130491517	[DC]
chr8	130491541	130491543	[DC]
chr8	130491750	130491752	[DC]
chr8	130491804	130491806	[DC]
chr8	130491864	130491866	[DC]
chr9	98834409	98834411	[DC]
chr9	98834466	98834468	[DC]
chr9	98834490	98834492	[DC]
chr9	98834506	98834508	[DC]
chr9	98834513	98834515	[DC]
chr9	98834559	98834561	[DC]
chr9	98834644	98834646	[DC]
chr9	107338194	107338196	[DC]
chr9	107338230	107338232	[DC]
chr9	107338233	107338235	[DC]
chr9	107338237	107338239	[DC]
chr9	107338319	107338321	[DC]
chr9	107338327	107338329	[DC]
chr9	107338337	107338339	[DC]
chr9	107338346	107338348	[DC]
chr9	107338371	107338373	[DC]
chr9	107338561	107338563	[DC]
chrX	19710237	19710239	[DC]
chrX	19710264	19710266	[DC]
chrX	19710272	19710274	[DC]
chrX	19710277	19710279	[DC]
chrX	19710338	19710340	[DC]
chrX	19710351	19710353	[DC]
chrX	43743670	43743672	[DC]
chrX	43743800	43743802	[DC]
chrX	43743808	43743810	[DC]
chrX	43743828	43743830	[DC]
chrX	43743856	43743858	[DC]
chr1	2301963	2301965	[CD8]
chr1	2302020	2302022	[CD8]
chr1	2302030	2302032	[CD8]
chr1	2302049	2302051	[CD8]
chr1	2302069	2302071	[CD8]
chr1	2302092	2302094	[CD8]
chr1	2302202	2302204	[CD8]
chr1	2302222	2302224	[CD8]
chr1	2302260	2302262	[CD8]
chr1	2302280	2302282	[CD8]
chr1	24983160	24983162	[CD8]
chr1	24983168	24983170	[CD8]
chr1	24983182	24983184	[CD8]
chr1	24983208	24983210	[CD8]
chr1	24983213	24983215	[CD8]
chr1	24983235	24983237	[CD8]
chr1	24983251	24983253	[CD8]
chr1	24983349	24983351	[CD8]
chr1	247328405	247328407	[CD8]
chr1	247328451	247328453	[CD8]
chr1	247328561	247328563	[CD8]
chr1	247328569	247328571	[CD8]
chr1	247328775	247328777	[CD8]
chr1	247328791	247328793	[CD8]
chr10	112372384	112372386	[CD8]
chr10	112372390	112372392	[CD8]
chr10	112372486	112372488	[CD8]
chr10	112372621	112372623	[CD8]
chr10	112372648	112372650	[CD8]
chr10	112372656	112372658	[CD8]
chr10	112372658	112372660	[CD8]
chr10	112372760	112372762	[CD8]
chr10	119512052	119512054	[CD8]
chr10	119512070	119512072	[CD8]
chr10	119512118	119512120	[CD8]
chr10	119512124	119512126	[CD8]
chr10	119512128	119512130	[CD8]
chr10	119512156	119512158	[CD8]
chr10	119512159	119512161	[CD8]
chr10	119512179	119512181	[CD8]
chr10	119512190	119512192	[CD8]
chr10	119512233	119512235	[CD8]
chr10	119512235	119512237	[CD8]
chr10	119512257	119512259	[CD8]
chr10	119512327	119512329	[CD8]
chr10	119512353	119512355	[CD8]
chr10	119512371	119512373	[CD8]
chr10	119512398	119512400	[CD8]
chr10	119512425	119512427	[CD8]
chr10	119512466	119512468	[CD8]
chr10	119524318	119524320	[CD8]
chr10	119524359	119524361	[CD8]
chr10	119524364	119524366	[CD8]
chr10	119524398	119524400	[CD8]
chr10	119524403	119524405	[CD8]
chr11	63877908	63877910	[CD8]
chr11	63878012	63878014	[CD8]
chr11	63878084	63878086	[CD8]
chr11	63878089	63878091	[CD8]
chr11	66314533	66314535	[CD8]
chr11	66314574	66314576	[CD8]
chr11	66314578	66314580	[CD8]
chr11	66314704	66314706	[CD8]
chr11	66314719	66314721	[CD8]
chr11	66314758	66314760	[CD8]
chr11	66314847	66314849	[CD8]
chr11	66314865	66314867	[CD8]
chr11	66314892	66314894	[CD8]
chr11	66314905	66314907	[CD8]
chr11	66314942	66314944	[CD8]
chr11	66314973	66314975	[CD8]
chr11	66314995	66314997	[CD8]
chr11	66315594	66315596	[CD8]
chr11	66315659	66315661	[CD8]
chr11	66315681	66315683	[CD8]
chr11	66315688	66315690	[CD8]
chr11	66315731	66315733	[CD8]
chr11	66315752	66315754	[CD8]
chr11	66315791	66315793	[CD8]
chr11	66315818	66315820	[CD8]
chr11	66315824	66315826	[CD8]
chr11	66315857	66315859	[CD8]
chr11	66315868	66315870	[CD8]
chr11	66315889	66315891	[CD8]
chr11	66315913	66315915	[CD8]
chr11	66315934	66315936	[CD8]
chr11	66316012	66316014	[CD8]
chr11	66316027	66316029	[CD8]
chr11	66316039	66316041	[CD8]
chr11	66316069	66316071	[CD8]
chr11	66316101	66316103	[CD8]
chr11	66316106	66316108	[CD8]
chr11	66316118	66316120	[CD8]
chr11	66316125	66316127	[CD8]
chr11	66316137	66316139	[CD8]
chr11	66316168	66316170	[CD8]
chr11	66316186	66316188	[CD8]
chr11	66316190	66316192	[CD8]
chr11	66316213	66316215	[CD8]
chr11	66316221	66316223	[CD8]
chr11	66316225	66316227	[CD8]
chr11	66316239	66316241	[CD8]
chr11	66316257	66316259	[CD8]
chr11	66316267	66316269	[CD8]
chr11	66316294	66316296	[CD8]
chr11	66316353	66316355	[CD8]
chr11	66316387	66316389	[CD8]
chr11	66316429	66316431	[CD8]
chr11	66316441	66316443	[CD8]
chr11	66316484	66316486	[CD8]
chr11	66316495	66316497	[CD8]
chr11	66316504	66316506	[CD8]
chr11	66316514	66316516	[CD8]
chr11	66316529	66316531	[CD8]
chr11	66316532	66316534	[CD8]
chr11	66316540	66316542	[CD8]
chr11	66316546	66316548	[CD8]
chr11	66316570	66316572	[CD8]
chr11	66316573	66316575	[CD8]
chr11	66316583	66316585	[CD8]
chr11	66316589	66316591	[CD8]
chr11	66316605	66316607	[CD8]
chr11	66316612	66316614	[CD8]
chr11	66316638	66316640	[CD8]
chr11	66316646	66316648	[CD8]
chr11	66316691	66316693	[CD8]
chr11	66316715	66316717	[CD8]
chr11	66316723	66316725	[CD8]
chr11	66316725	66316727	[CD8]
chr11	66316734	66316736	[CD8]
chr11	66316752	66316754	[CD8]
chr11	66316761	66316763	[CD8]
chr11	66316771	66316773	[CD8]
chr11	66316785	66316787	[CD8]
chr12	10560379	10560381	[CD8]
chr12	10560408	10560410	[CD8]
chr12	10560464	10560466	[CD8]
chr12	10560466	10560468	[CD8]
chr12	10560488	10560490	[CD8]
chr12	132443646	132443648	[CD8]
chr12	132443671	132443673	[CD8]
chr12	132443678	132443680	[CD8]
chr12	132443686	132443688	[CD8]
chr12	132443707	132443709	[CD8]
chr12	132443716	132443718	[CD8]
chr12	132443740	132443742	[CD8]
chr12	132443786	132443788	[CD8]
chr16	50081600	50081602	[CD8]
chr16	50081879	50081881	[CD8]
chr16	50081884	50081886	[CD8]
chr16	50081939	50081941	[CD8]
chr16	50082058	50082060	[CD8]
chr16	50082078	50082080	[CD8]
chr17	39924124	39924126	[CD8]
chr17	39924144	39924146	[CD8]
chr17	39924159	39924161	[CD8]
chr17	39924161	39924163	[CD8]
chr17	39924178	39924180	[CD8]
chr17	39924185	39924187	[CD8]
chr19	1074091	1074093	[CD8]
chr19	1074113	1074115	[CD8]
chr19	1074116	1074118	[CD8]
chr19	1074128	1074130	[CD8]
chr19	1074141	1074143	[CD8]
chr19	1074155	1074157	[CD8]
chr19	1074164	1074166	[CD8]
chr19	5139840	5139842	[CD8]
chr19	5139842	5139844	[CD8]
chr19	5139857	5139859	[CD8]
chr19	5139862	5139864	[CD8]
chr19	16208568	16208570	[CD8]
chr19	16208575	16208577	[CD8]
chr19	16208635	16208637	[CD8]
chr19	16208684	16208686	[CD8]
chr19	16208689	16208691	[CD8]
chr19	16208704	16208706	[CD8]
chr19	16208719	16208721	[CD8]
chr19	16209874	16209876	[CD8]
chr19	16209895	16209897	[CD8]
chr19	16210040	16210042	[CD8]
chr19	16210058	16210060	[CD8]
chr19	45119678	45119680	[CD8]
chr19	45119859	45119861	[CD8]
chr19	45119862	45119864	[CD8]
chr19	45119898	45119900	[CD8]
chr19	45119936	45119938	[CD8]
chr2	135732527	135732529	[CD8]
chr2	135732539	135732541	[CD8]
chr2	135732624	135732626	[CD8]
chr2	135732650	135732652	[CD8]
chr2	135732654	135732656	[CD8]
chr2	135732671	135732673	[CD8]
chr2	135732876	135732878	[CD8]
chr21	46561541	46561543	[CD8]
chr21	46561551	46561553	[CD8]
chr21	46561558	46561560	[CD8]
chr21	46561571	46561573	[CD8]
chr21	46561576	46561578	[CD8]
chr21	46561672	46561674	[CD8]
chr21	46561763	46561765	[CD8]
chr21	46561773	46561775	[CD8]
chr21	46561821	46561823	[CD8]
chr21	46561823	46561825	[CD8]
chr21	46561837	46561839	[CD8]
chr21	46561839	46561841	[CD8]
chr21	46561869	46561871	[CD8]
chr21	46561890	46561892	[CD8]
chr21	46561910	46561912	[CD8]
chr21	46561932	46561934	[CD8]
chr21	46562061	46562063	[CD8]
chr3	58102149	58102151	[CD8]
chr3	58102222	58102224	[CD8]
chr3	58102234	58102236	[CD8]
chr3	58102254	58102256	[CD8]
chr3	58102258	58102260	[CD8]
chr3	58102264	58102266	[CD8]
chr3	58102317	58102319	[CD8]
chr3	58102417	58102419	[CD8]
chr3	58104013	58104015	[CD8]
chr3	58104033	58104035	[CD8]
chr3	58104126	58104128	[CD8]
chr3	58104136	58104138	[CD8]
chr3	58104159	58104161	[CD8]
chr3	58104374	58104376	[CD8]
chr3	58104428	58104430	[CD8]
chr3	58104461	58104463	[CD8]
chr3	58104467	58104469	[CD8]
chr3	58104493	58104495	[CD8]
chr3	58104538	58104540	[CD8]
chr7	614311	614313	[CD8]
chr7	614370	614372	[CD8]
chr7	614375	614377	[CD8]
chr7	614403	614405	[CD8]
chr7	614519	614521	[CD8]
chr7	99372876	99372878	[CD8]
chr7	99372962	99372964	[CD8]
chr7	99373008	99373010	[CD8]
chr7	99373030	99373032	[CD8]
chr7	99373119	99373121	[CD8]
chr7	99373168	99373170	[CD8]
chr7	99373192	99373194	[CD8]
chr7	99373276	99373278	[CD8]
chr7	99373324	99373326	[CD8]
chr7	99373368	99373370	[CD8]
chr7	99373471	99373473	[CD8]
chr7	99373490	99373492	[CD8]
chr7	99373531	99373533	[CD8]
chr7	99373549	99373551	[CD8]
chr7	99373564	99373566	[CD8]
chr8	127647742	127647744	[CD8]
chr8	127647791	127647793	[CD8]
chr8	127647851	127647853	[CD8]
chr8	127647853	127647855	[CD8]
chr8	127647857	127647859	[CD8]
chr9	128910811	128910813	[CD8]
chr9	128910861	128910863	[CD8]
chr9	128910873	128910875	[CD8]
chr9	128910875	128910877	[CD8]
chr9	128910887	128910889	[CD8]
chr9	128910928	128910930	[CD8]
chr9	128910949	128910951	[CD8]
chr9	128910970	128910972	[CD8]
chr10	69455030	69455032	[Mg]
chr10	69455055	69455057	[Mg]
chr10	69455075	69455077	[Mg]
chr10	69455085	69455087	[Mg]
chr10	69455092	69455094	[Mg]
chr10	69455117	69455119	[Mg]
chr10	132631440	132631442	[Mg]
chr10	132631443	132631445	[Mg]
chr10	132631484	132631486	[Mg]
chr10	132631496	132631498	[Mg]
chr10	132631498	132631500	[Mg]
chr10	132631565	132631567	[Mg]
chr10	132631585	132631587	[Mg]
chr10	132631621	132631623	[Mg]
chr10	132631632	132631634	[Mg]
chr10	132631637	132631639	[Mg]
chr10	132631644	132631646	[Mg]
chr10	132631695	132631697	[Mg]
chr10	132631707	132631709	[Mg]
chr10	132631712	132631714	[Mg]
chr10	132631714	132631716	[Mg]
chr10	132631750	132631752	[Mg]
chr11	128861632	128861634	[Mg]
chr11	128861695	128861697	[Mg]
chr11	128861709	128861711	[Mg]
chr11	128861716	128861718	[Mg]
chr11	128861723	128861725	[Mg]
chr11	128861756	128861758	[Mg]
chr11	128861785	128861787	[Mg]
chr11	128861953	128861955	[Mg]
chr11	128861957	128861959	[Mg]
chr11	128861959	128861961	[Mg]
chr11	128861967	128861969	[Mg]
chr11	128862004	128862006	[Mg]
chr11	128862014	128862016	[Mg]
chr11	128862016	128862018	[Mg]
chr16	81629786	81629788	[Mg]
chr16	81629790	81629792	[Mg]
chr16	81629840	81629842	[Mg]
chr16	81629845	81629847	[Mg]
chr16	81629874	81629876	[Mg]
chr16	81629886	81629888	[Mg]
chr16	81629889	81629891	[Mg]
chr16	84286632	84286634	[Mg]
chr16	84286786	84286788	[Mg]
chr16	84286821	84286823	[Mg]
chr16	84286869	84286871	[Mg]
chr16	84286883	84286885	[Mg]
chr16	84286912	84286914	[Mg]
chr16	84286930	84286932	[Mg]
chr18	79217979	79217981	[Mg]
chr18	79217982	79217984	[Mg]
chr18	79218036	79218038	[Mg]
chr18	79218085	79218087	[Mg]
chr18	79218102	79218104	[Mg]
chr18	79218127	79218129	[Mg]
chr19	2185950	2185952	[Mg]
chr19	2185955	2185957	[Mg]
chr19	2185960	2185962	[Mg]
chr19	2185972	2185974	[Mg]
chr19	2186187	2186189	[Mg]
chr19	2186197	2186199	[Mg]
chr19	2186211	2186213	[Mg]
chr19	2186215	2186217	[Mg]
chr19	2186222	2186224	[Mg]
chr19	2186234	2186236	[Mg]
chr19	2186269	2186271	[Mg]
chr19	6864918	6864920	[Mg]
chr19	6864962	6864964	[Mg]
chr19	6864992	6864994	[Mg]
chr19	6865012	6865014	[Mg]
chr19	6865023	6865025	[Mg]
chr19	6865068	6865070	[Mg]
chr19	6865088	6865090	[Mg]
chr19	6865112	6865114	[Mg]
chr19	6865127	6865129	[Mg]
chr19	6865144	6865146	[Mg]
chr19	6865150	6865152	[Mg]
chr19	6865265	6865267	[Mg]
chr19	7648320	7648322	[Mg]
chr19	7648378	7648380	[Mg]
chr19	7648400	7648402	[Mg]
chr19	7648469	7648471	[Mg]
chr19	7648486	7648488	[Mg]
chr19	7648543	7648545	[Mg]
chr19	7648677	7648679	[Mg]
chr19	7648705	7648707	[Mg]
chr19	7648827	7648829	[Mg]
chr19	7648846	7648848	[Mg]
chr19	16838398	16838400	[Mg]
chr19	16838432	16838434	[Mg]
chr19	16838468	16838470	[Mg]
chr19	16838477	16838479	[Mg]
chr19	16838492	16838494	[Mg]
chr19	16838498	16838500	[Mg]
chr19	16838560	16838562	[Mg]
chr19	55111629	55111631	[Mg]
chr19	55111635	55111637	[Mg]
chr19	55111647	55111649	[Mg]
chr19	55111649	55111651	[Mg]
chr19	55111671	55111673	[Mg]
chr19	55111687	55111689	[Mg]
chr2	109482426	109482428	[Mg]
chr2	109482436	109482438	[Mg]
chr2	109482445	109482447	[Mg]
chr2	109482455	109482457	[Mg]
chr2	109482528	109482530	[Mg]
chr2	109482543	109482545	[Mg]
chr2	109482563	109482565	[Mg]
chr2	109482565	109482567	[Mg]
chr2	109482574	109482576	[Mg]
chr2	109482723	109482725	[Mg]
chr21	46566103	46566105	[Mg]
chr21	46566112	46566114	[Mg]
chr21	46566145	46566147	[Mg]
chr21	46566156	46566158	[Mg]
chr21	46566168	46566170	[Mg]
chr21	46566302	46566304	[Mg]
chr21	46566333	46566335	[Mg]
chr21	46566422	46566424	[Mg]
chr22	31463687	31463689	[Mg]
chr22	31463861	31463863	[Mg]
chr22	31463954	31463956	[Mg]
chr22	31463960	31463962	[Mg]
chr22	31463976	31463978	[Mg]
chr22	31464179	31464181	[Mg]
chr22	31464184	31464186	[Mg]
chr4	1591866	1591868	[Mg]
chr4	1592127	1592129	[Mg]
chr4	1592269	1592271	[Mg]
chr4	1592279	1592281	[Mg]
chr4	1592282	1592284	[Mg]
chr4	1592284	1592286	[Mg]
chr4	1592295	1592297	[Mg]
chr4	1592303	1592305	[Mg]
chr4	1592305	1592307	[Mg]
chr4	1592321	1592323	[Mg]
chr4	1592327	1592329	[Mg]
chr4	1592332	1592334	[Mg]
chr4	1592341	1592343	[Mg]
chr4	1592351	1592353	[Mg]
chr4	1592361	1592363	[Mg]
chr4	1592376	1592378	[Mg]
chr4	1592378	1592380	[Mg]
chr4	1592384	1592386	[Mg]
chr4	1592413	1592415	[Mg]
chr7	143391490	143391492	[Mg]
chr7	143391566	143391568	[Mg]
chr7	143391623	143391625	[Mg]
chr7	143391663	143391665	[Mg]
chr7	143391685	143391687	[Mg]
chr7	143391694	143391696	[Mg]
chr7	143391704	143391706	[Mg]
chr7	143391719	143391721	[Mg]
chr7	143391724	143391726	[Mg]
chr7	143391763	143391765	[Mg]
chr7	143391865	143391867	[Mg]
chr7	143391987	143391989	[Mg]
chr7	143392045	143392047	[Mg]
chr7	143392160	143392162	[Mg]
chr7	143392198	143392200	[Mg]
chr7	143392289	143392291	[Mg]
chr9	136511818	136511820	[Mg]
chr9	136511825	136511827	[Mg]
chr9	136511832	136511834	[Mg]
chr9	136511855	136511857	[Mg]
chr9	136511889	136511891	[Mg]
chr9	136511899	136511901	[Mg]
chr9	136511929	136511931	[Mg]
chr9	136511948	136511950	[Mg]
chr9	136511959	136511961	[Mg]
chr9	136512002	136512004	[Mg]
chr9	136512037	136512039	[Mg]
chr9	136512062	136512064	[Mg]
chr9	136512074	136512076	[Mg]
chr9	136512085	136512087	[Mg]
chr9	136512102	136512104	[Mg]
chr9	136512117	136512119	[Mg]
chr9	136512128	136512130	[Mg]
chr9	136512131	136512133	[Mg]
chr9	136512143	136512145	[Mg]
chr9	136512148	136512150	[Mg]
chr9	136512152	136512154	[Mg]
chr9	136512155	136512157	[Mg]
chr9	136512176	136512178	[Mg]
chr9	136512184	136512186	[Mg]
chr9	136512241	136512243	[Mg]
chr9	136512257	136512259	[Mg]
chr9	136512292	136512294	[Mg]
chr9	136512298	136512300	[Mg]
chr9	136512314	136512316	[Mg]
chrX	348826	348828	[Mg]
chrX	348858	348860	[Mg]
chrX	348879	348881	[Mg]
chrX	348886	348888	[Mg]
chrX	348905	348907	[Mg]
chrX	348927	348929	[Mg]
chr1	12215636	12215638	[Er]
chr1	12215684	12215686	[Er]
chr1	12215696	12215698	[Er]
chr1	12215704	12215706	[Er]
chr1	12215723	12215725	[Er]
chr1	21320089	21320091	[Er]
chr1	21320117	21320119	[Er]
chr1	21320124	21320126	[Er]
chr1	21320129	21320131	[Er]
chr1	21320188	21320190	[Er]
chr1	21320220	21320222	[Er]
chr1	21320226	21320228	[Er]
chr1	21320247	21320249	[Er]
chr1	21320279	21320281	[Er]
chr1	42824081	42824083	[Er]
chr1	42824109	42824111	[Er]
chr1	42824114	42824116	[Er]
chr1	42824118	42824120	[Er]
chr1	42824170	42824172	[Er]
chr1	42824219	42824221	[Er]
chr1	42824240	42824242	[Er]
chr1	42824278	42824280	[Er]
chr1	42824301	42824303	[Er]
chr1	42824325	42824327	[Er]
chr1	42824333	42824335	[Er]
chr1	44637811	44637813	[Er]
chr1	44637823	44637825	[Er]
chr1	44637860	44637862	[Er]
chr1	44637916	44637918	[Er]
chr1	44637976	44637978	[Er]
chr1	44637985	44637987	[Er]
chr1	44637994	44637996	[Er]
chr1	207964251	207964253	[Er]
chr1	207964255	207964257	[Er]
chr1	207964261	207964263	[Er]
chr1	207964280	207964282	[Er]
chr1	207964290	207964292	[Er]
chr1	207964334	207964336	[Er]
chr1	207964347	207964349	[Er]
chr1	207964374	207964376	[Er]
chr1	207964407	207964409	[Er]
chr1	207964497	207964499	[Er]
chr1	207964526	207964528	[Er]
chr1	207964548	207964550	[Er]
chr1	207964552	207964554	[Er]
chr1	207964616	207964618	[Er]
chr1	207964643	207964645	[Er]
chr1	230985119	230985121	[Er]
chr1	230985145	230985147	[Er]
chr1	230985210	230985212	[Er]
chr1	230985484	230985486	[Er]
chr1	230985642	230985644	[Er]
chr11	1042080	1042082	[Er]
chr11	1042109	1042111	[Er]
chr11	1042139	1042141	[Er]
chr11	1042144	1042146	[Er]
chr11	1042169	1042171	[Er]
chr11	1042173	1042175	[Er]
chr11	1042196	1042198	[Er]
chr11	1042202	1042204	[Er]
chr11	1042257	1042259	[Er]
chr11	1042261	1042263	[Er]
chr11	1042269	1042271	[Er]
chr11	6251999	6252001	[Er]
chr11	6252288	6252290	[Er]
chr11	6252306	6252308	[Er]
chr11	6252314	6252316	[Er]
chr11	6252343	6252345	[Er]
chr11	6252500	6252502	[Er]
chr11	45993815	45993817	[Er]
chr11	45993820	45993822	[Er]
chr11	45993837	45993839	[Er]
chr11	45993848	45993850	[Er]
chr11	45993874	45993876	[Er]
chr11	45993937	45993939	[Er]
chr11	61287137	61287139	[Er]
chr11	61287347	61287349	[Er]
chr11	61287357	61287359	[Er]
chr11	61287371	61287373	[Er]
chr11	61287419	61287421	[Er]
chr11	61287499	61287501	[Er]
chr11	61287532	61287534	[Er]
chr11	61287558	61287560	[Er]
chr11	61287577	61287579	[Er]
chr11	61287689	61287691	[Er]
chr11	61287880	61287882	[Er]
chr11	61287920	61287922	[Er]
chr11	61287936	61287938	[Er]
chr11	61287981	61287983	[Er]
chr11	61288027	61288029	[Er]
chr12	53309980	53309982	[Er]
chr12	53310037	53310039	[Er]
chr12	53310070	53310072	[Er]
chr12	53310246	53310248	[Er]
chr12	53310248	53310250	[Er]
chr12	53310284	53310286	[Er]
chr12	53310296	53310298	[Er]
chr12	53310324	53310326	[Er]
chr12	121283000	121283002	[Er]
chr12	121283045	121283047	[Er]
chr12	121283145	121283147	[Er]
chr12	121283154	121283156	[Er]
chr12	121283202	121283204	[Er]
chr12	121283220	121283222	[Er]
chr12	121283232	121283234	[Er]
chr12	121283238	121283240	[Er]
chr12	122964777	122964779	[Er]
chr12	122964807	122964809	[Er]
chr12	122964818	122964820	[Er]
chr12	122964953	122964955	[Er]
chr12	122964975	122964977	[Er]
chr12	122965057	122965059	[Er]
chr12	122965138	122965140	[Er]
chr12	124807429	124807431	[Er]
chr12	124807465	124807467	[Er]
chr12	124807479	124807481	[Er]
chr12	124807481	124807483	[Er]
chr12	124807493	124807495	[Er]
chr12	124807750	124807752	[Er]
chr12	124807755	124807757	[Er]
chr12	124807778	124807780	[Er]
chr14	55371093	55371095	[Er]
chr14	55371129	55371131	[Er]
chr14	55371164	55371166	[Er]
chr14	55371189	55371191	[Er]
chr14	55371225	55371227	[Er]
chr14	77825920	77825922	[Er]
chr14	77825937	77825939	[Er]
chr14	77825965	77825967	[Er]
chr14	77825987	77825989	[Er]
chr14	77826018	77826020	[Er]
chr14	96407681	96407683	[Er]
chr14	96407815	96407817	[Er]
chr14	96407822	96407824	[Er]
chr14	96407826	96407828	[Er]
chr14	96407831	96407833	[Er]
chr15	78263528	78263530	[Er]
chr15	78263547	78263549	[Er]
chr15	78263564	78263566	[Er]
chr15	78263593	78263595	[Er]
chr15	78263623	78263625	[Er]
chr15	78263673	78263675	[Er]
chr15	78263812	78263814	[Er]
chr15	78263835	78263837	[Er]
chr15	78263858	78263860	[Er]
chr15	78264132	78264134	[Er]
chr15	78264156	78264158	[Er]
chr15	78264159	78264161	[Er]
chr15	78264169	78264171	[Er]
chr15	78264191	78264193	[Er]
chr15	78264210	78264212	[Er]
chr15	78264218	78264220	[Er]
chr15	78264226	78264228	[Er]
chr15	78264242	78264244	[Er]
chr15	78264253	78264255	[Er]
chr15	78264256	78264258	[Er]
chr15	78264268	78264270	[Er]
chr15	78264275	78264277	[Er]
chr15	78264293	78264295	[Er]
chr15	78264302	78264304	[Er]
chr15	78264309	78264311	[Er]
chr15	78264319	78264321	[Er]
chr15	78264324	78264326	[Er]
chr16	516477	516479	[Er]
chr16	516545	516547	[Er]
chr16	516580	516582	[Er]
chr16	516597	516599	[Er]
chr16	516601	516603	[Er]
chr16	516603	516605	[Er]
chr16	516613	516615	[Er]
chr16	516641	516643	[Er]
chr16	1820462	1820464	[Er]
chr16	1820512	1820514	[Er]
chr16	1820539	1820541	[Er]
chr16	1820541	1820543	[Er]
chr16	1820600	1820602	[Er]
chr16	1820602	1820604	[Er]
chr16	1820635	1820637	[Er]
chr16	1820652	1820654	[Er]
chr16	1820671	1820673	[Er]
chr16	1820886	1820888	[Er]
chr16	1820917	1820919	[Er]
chr16	1820922	1820924	[Er]
chr16	1820943	1820945	[Er]
chr16	1820979	1820981	[Er]
chr16	3474233	3474235	[Er]
chr16	3474271	3474273	[Er]
chr16	3474339	3474341	[Er]
chr16	3474383	3474385	[Er]
chr16	3474431	3474433	[Er]
chr16	3474493	3474495	[Er]
chr16	3474552	3474554	[Er]
chr16	3474555	3474557	[Er]
chr16	3474557	3474559	[Er]
chr16	3474648	3474650	[Er]
chr16	30766812	30766814	[Er]
chr16	30766833	30766835	[Er]
chr16	30766838	30766840	[Er]
chr16	30766858	30766860	[Er]
chr16	30766990	30766992	[Er]
chr16	30767047	30767049	[Er]
chr16	30767127	30767129	[Er]
chr16	67194304	67194306	[Er]
chr16	67194417	67194419	[Er]
chr16	67194481	67194483	[Er]
chr16	67194497	67194499	[Er]
chr16	67194616	67194618	[Er]
chr16	67194622	67194624	[Er]
chr16	89786467	89786469	[Er]
chr16	89786567	89786569	[Er]
chr16	89786680	89786682	[Er]
chr16	89786696	89786698	[Er]
chr16	89786730	89786732	[Er]
chr16	89786882	89786884	[Er]
chr16	89786953	89786955	[Er]
