chrom	start	end	NaiveCD4-Bcell	NaiveCD4-Myloid	NaiveCD4-NK	NaiveCD4-NaiveCD8	NaiveCD4-PMNlike	NaiveCD4-Tregs	NaiveCD4-cm4	NaiveCD4-cm8	NaiveCD4-ed8	NaiveCD4-em4	NaiveCD4-em8	Minimum delta	Maximum delta	Average delta	NaiveCD4	NaiveCD8	nB	NK	PC	Mono	M0	M1	M2	iDC	mDC	PMN	cm8	em8	Eo	Tregs	em4	ed8	Mg	cm4	Er	mB	(Minimum delta+Average delta)/2	Minimum delta rank	Average delta rank	(Minimum delta rank+Average delta rank)/2	OwnGroup_avg_delta	OtherGroup_avg_delta	OwnGroup_avg_delta rank	OtherGroup_avg_delta rank	(OwnGroup_avg_delta rank+OtherGroup_avg_delta rank)/2	(OwnGroup_avg_delta rank+Average delta rank)/2	Methylation rank	(Methylation rank+OtherGroup_avg_delta rank+OwnGroup_avg_delta rank)/3	(Methylation rank+Average delta rank+OwnGroup_avg_delta rank)/3	(Methylation rank+Average delta rank+Minimum delta rank)/3
chr1	966465	966467	0.001125	0.010625	0.029	0.012000000000000002	0.028777777777777774	0.006500000000000001	0.006	0.028500000000000008	0.04	0.009000000000000001	0.0685	0.001125	0.0685	0.021820707070707074	0.0	0.012000000000000002	0.0	0.029	0.0030000000000000005	0.0	0.005666666666666667	0.04366666666666666	0.007333333333333334	0.0	0.0	0.02033333333333333	0.028500000000000008	0.0685	0.023	0.006500000000000001	0.009000000000000001	0.04	0.052000000000000005	0.006	0.024	0.0	0.011472853535353537	27911.0	220287.0	124099.0	0.0249375	0.013509259259259257	103580.0	195108.0	149344.0	161933.5	1.0	99563.0	107956.0	82733.0
chr1	966624	966626	0.009285714285714286	0.031625	0.03966666666666667	0.012333333333333337	0.031555555555555566	0.006999999999999999	0.03	0.032	0.0995	0.006999999999999999	0.0885	0.006999999999999999	0.0995	0.035315115440115445	0.0	0.012333333333333337	0.017333333333333336	0.03966666666666667	0.0065	0.01	0.019	0.045000000000000005	0.036000000000000004	0.0	0.08800000000000001	0.01833333333333333	0.032	0.0885	0.018500000000000003	0.006999999999999999	0.006999999999999999	0.0995	0.052000000000000005	0.03	0.044000000000000004	0.0	0.021157557720057722	24369.0	173059.0	98714.0	0.0395	0.024155423280423288	88052.0	167237.0	127644.5	130555.5	1.0	85096.66666666667	87037.33333333333	65809.66666666667
chr1	970345	970347	0.2290833333333332	0.05377083333333321	0.10233333333333317	0.16966666666666652	0.06855555555555548	0.25583333333333325	0.1928333333333333	0.26183333333333325	0.20633333333333329	0.2238333333333332	0.3278333333333333	0.05377083333333321	0.3278333333333333	0.190173611111111	0.5286666666666667	0.6983333333333333	0.5756666666666667	0.6309999999999999	0.9776666666666668	0.5823333333333333	0.6176666666666667	0.6526666666666667	0.5173333333333333	0.5795	0.525	0.6936666666666667	0.7905	0.8565	0.5840000000000001	0.7845	0.7525	0.735	0.4884999999999999	0.7215	0.5745	0.701	0.12197222222222211	11594.0	26349.0	18971.5	0.21756249999999988	0.11713657407407396	16179.0	44795.0	30487.0	21264.0	3241.0	21405.0	15256.333333333334	13728.0
chr1	970607	970609	0.237375	0.0819375	0.08683333333333335	0.10149999999999998	0.04450000000000001	0.3035	0.266	0.2365	0.5630000000000001	0.345	0.419	0.04450000000000001	0.5630000000000001	0.2441041666666667	0.08549999999999998	0.187	0.16866666666666666	0.17233333333333334	0.3953333333333333	0.11533333333333333	0.242	0.18933333333333333	0.15	0.159	0.1355	0.15233333333333332	0.322	0.5045000000000001	0.11900000000000001	0.389	0.4305	0.6485000000000001	0.2	0.35150000000000003	0.07250000000000001	0.4455	0.14430208333333336	13203.0	18604.0	15903.5	0.29016666666666663	0.12127083333333333	9781.0	42950.0	26365.5	14192.5	556.0	17762.333333333332	9647.0	10787.666666666666
chr1	970916	970918	0.12870833333333334	0.07695833333333335	0.12766666666666665	0.1756666666666667	0.021222222222222253	0.1083333333333334	0.04233333333333336	0.10183333333333333	0.1213333333333334	0.17383333333333334	0.1133333333333334	0.021222222222222253	0.1756666666666667	0.10829292929292933	0.18266666666666664	0.3583333333333333	0.19333333333333336	0.3103333333333333	0.44733333333333336	0.12300000000000001	0.374	0.21566666666666667	0.3216666666666667	0.363	0.1625	0.22166666666666668	0.2845	0.29600000000000004	0.19899999999999998	0.29100000000000004	0.3565	0.30400000000000005	0.22	0.225	0.166	0.2845	0.06475757575757579	18779.0	55413.0	37096.0	0.12054166666666669	0.07562962962962964	34677.0	72290.0	53483.5	45045.0	1199.0	36055.333333333336	30429.666666666668	25130.333333333332
chr1	978407	978409	0.010791666666666757	0.02297916666666655	0.006333333333333302	0.05433333333333335	0.011777777777777776	0.013666666666666605	0.009166666666666656	0.01316666666666666	0.009166666666666656	0.011666666666666714	0.06166666666666665	0.006333333333333302	0.06166666666666665	0.0204286616161616	0.9263333333333332	0.9806666666666668	0.9279999999999999	0.9326666666666666	0.9253333333333332	0.9703333333333334	0.9376666666666664	0.9146666666666666	0.922	0.9775	1.0	0.9533333333333333	0.9395	0.988	0.9195	0.94	0.938	0.9355	0.937	0.9355	0.935	0.9685	0.013380997474747452	24740.0	224466.0	124603.0	0.022395833333333323	0.01518287037037036	106331.0	191081.0	148706.0	165398.5	6065.0	101159.0	112287.33333333333	85090.33333333333
chr1	979702	979704	0.0020833333333333264	0.016708333333333325	0.006333333333333302	0.03266666666666662	0.010888888888888948	0.030333333333333323	0.001833333333333353	0.014833333333333363	0.015833333333333366	0.014333333333333418	0.04733333333333334	0.001833333333333353	0.04733333333333334	0.0175618686868687	0.9526666666666668	0.9853333333333332	0.9653333333333336	0.9590000000000001	0.9683333333333334	0.9276666666666664	0.9636666666666668	0.9763333333333334	0.9690000000000001	1.0	1.0	0.9653333333333332	0.9675	1.0	0.9640000000000001	0.983	0.967	0.9685	0.9765	0.9545	0.9475	0.9185	0.009697601010101026	27407.0	231934.0	129670.5	0.02043750000000001	0.009893518518518532	108408.0	202257.0	155332.5	170171.0	6249.0	105638.0	115530.33333333333	88530.0
chr1	999966	999968	0.12966666666666665	0.002729166666666668	0.017	0.002666666666666668	0.013333333333333329	0.003666666666666667	0.01566666666666667	0.04616666666666668	0.05616666666666667	0.043166666666666666	0.06516666666666668	0.002666666666666668	0.12966666666666665	0.035945075757575766	0.006333333333333333	0.009000000000000001	0.009000000000000001	0.02333333333333333	0.32966666666666666	0.011333333333333334	0.006999999999999999	0.023000000000000003	0.006999999999999999	0.0	0.0	0.014666666666666666	0.052500000000000005	0.07150000000000001	0.033	0.01	0.0495	0.0625	0.021	0.022	0.0125	0.036000000000000004	0.01930587121212122	26845.0	171002.0	98923.5	0.031208333333333338	0.048576388888888884	96518.0	109481.0	102999.5	133760.0	18.0	68672.33333333333	89179.33333333333	65955.0
chr1	999984	999986	0.09475	0.0024375	0.009333333333333334	0.016999999999999998	0.004666666666666667	0.0205	0.0055000000000000005	0.005	0.0255	0.012	0.006500000000000001	0.0024375	0.09475	0.01847159090909091	0.0	0.016999999999999998	0.03266666666666667	0.009333333333333334	0.218	0.003666666666666667	0.0	0.009333333333333329	0.0	0.0	0.0	0.0030000000000000005	0.005	0.006500000000000001	0.009000000000000001	0.0205	0.012	0.0255	0.0075	0.0055000000000000005	0.0	0.003	0.010454545454545454	27002.0	229838.0	128420.0	0.012666666666666668	0.033951388888888885	114642.0	141119.0	127880.5	172240.0	1.0	85254.0	114827.0	85613.66666666667
chr1	1000766	1000768	0.11749999999999998	0.021625	0.008999999999999994	0.02166666666666666	0.008999999999999998	0.0285	0.046	0.1135	0.16799999999999998	0.05	0.14099999999999996	0.008999999999999994	0.16799999999999998	0.0659810606060606	0.019000000000000003	0.04066666666666666	0.083	0.028	0.19966666666666666	0.04666666666666667	0.060666666666666674	0.027999999999999997	0.05100000000000001	0.0455	0.0	0.027000000000000003	0.1325	0.15999999999999998	0.055	0.0475	0.069	0.187	0.0165	0.065	0.0275	0.122	0.037490530303030296	23385.0	98220.0	60802.5	0.07220833333333333	0.049374999999999995	59737.0	108029.0	83883.0	78978.5	100.0	55955.333333333336	52685.666666666664	40568.333333333336
chr1	1000770	1000772	0.11820833333333335	0.013208333333333334	0.0016666666666666676	0.0026666666666666666	0.004	0.01883333333333333	0.03333333333333333	0.07133333333333335	0.07533333333333334	0.05433333333333333	0.06133333333333334	0.0016666666666666676	0.11820833333333335	0.04129545454545455	0.0026666666666666666	0.005333333333333333	0.07100000000000001	0.004333333333333334	0.20966666666666667	0.02333333333333333	0.008	0.008	0.009000000000000001	0.0	0.054499999999999986	0.0	0.07400000000000001	0.064	0.006500000000000001	0.0215	0.057	0.078	0.0115	0.036000000000000004	0.012	0.0625	0.02148106060606061	27530.0	153829.0	90679.5	0.03985416666666666	0.045138888888888895	87707.0	116106.0	101906.5	120768.0	4.0	67939.0	80513.33333333333	60454.333333333336
chr1	1000795	1000797	0.08945833333333332	0.009770833333333334	0.004	0.008666666666666668	0.0051111111111111105	0.011833333333333336	0.015833333333333338	0.013333333333333334	0.044833333333333336	0.03833333333333334	0.04233333333333333	0.004	0.08945833333333332	0.025773358585858587	0.0026666666666666666	0.011333333333333334	0.009000000000000001	0.006666666666666667	0.19233333333333336	0.011	0.015	0.005	0.005	0.0455	0.0	0.02333333333333333	0.016	0.045	0.0	0.014500000000000002	0.040999999999999995	0.0475	0.0	0.018500000000000003	0.0	0.0665	0.014886679292929294	26015.0	206958.0	116486.5	0.022395833333333334	0.03478009259259259	106330.0	139098.0	122714.0	156644.0	4.0	81810.66666666667	104430.66666666667	77659.0
chr1	1001216	1001218	0.08825	0.0148125	0.02666666666666667	0.017333333333333336	0.009333333333333329	0.011	0.026	0.026500000000000003	0.005	0.006999999999999999	0.0505	0.005	0.08825	0.025672348484848485	0.0	0.017333333333333336	0.009333333333333329	0.02666666666666667	0.18633333333333327	0.02433333333333333	0.007666666666666665	0.02333333333333333	0.006000000000000001	0.0	0.0265	0.010666666666666666	0.026500000000000003	0.0505	0.0	0.011	0.006999999999999999	0.005	0.0145	0.026	0.0115	0.0595	0.015336174242424243	25450.0	207280.0	116365.0	0.02125	0.03746527777777777	107558.0	132659.0	120108.5	157419.0	1.0	80072.66666666667	104946.33333333333	77577.0
chr1	1001653	1001655	0.3280416666666667	0.04997916666666665	0.057999999999999975	0.08900000000000001	0.024888888888888884	0.07616666666666669	0.0826666666666667	0.18216666666666667	0.4301666666666667	0.12566666666666668	0.31016666666666665	0.024888888888888884	0.4301666666666667	0.15971906565656566	0.06033333333333332	0.14933333333333332	0.22666666666666666	0.1183333333333333	0.5606666666666666	0.14833333333333332	0.13633333333333333	0.10433333333333332	0.08633333333333333	0.1115	0.058	0.15433333333333335	0.2425	0.3705	0.0815	0.1365	0.18600000000000005	0.4905000000000001	0.011	0.14300000000000002	0.0595	0.3725	0.09230397727272727	17716.0	33140.0	25428.0	0.16925	0.13430324074074074	23401.0	38050.0	30725.5	28270.5	386.0	20612.333333333332	18975.666666666668	17080.666666666668
chr1	1001675	1001677	0.118125	0.0275625	0.03933333333333333	0.03666666666666667	0.018555555555555558	0.0165	0.04	0.0295	0.132	0.026	0.083	0.0165	0.132	0.051567550505050505	0.0	0.03666666666666667	0.0	0.03933333333333333	0.25866666666666666	0.021	0.03966666666666666	0.05766666666666667	0.0	0.019	0.024	0.025333333333333333	0.0295	0.083	0.025	0.0165	0.026	0.132	0.0205	0.04	0.0	0.08449999999999999	0.03403377525252525	20318.0	126277.0	73297.5	0.050374999999999996	0.054747685185185184	77386.0	98861.0	88123.5	101831.5	1.0	58749.333333333336	67888.0	48865.333333333336
chr1	1001763	1001765	0.07654166666666666	0.08210416666666669	0.05966666666666667	0.03133333333333334	0.05	0.015666666666666672	0.018166666666666668	0.01266666666666667	0.01916666666666667	0.011666666666666672	0.07816666666666668	0.011666666666666672	0.08210416666666669	0.041376893939393936	0.01933333333333333	0.050666666666666665	0.111	0.079	0.07966666666666666	0.036333333333333336	0.10199999999999998	0.099	0.135	0.1915	0.0615	0.10266666666666667	0.032	0.0975	0.0245	0.035	0.031000000000000007	0.0385	0.0615	0.0375	0.07200000000000001	0.0975	0.026521780303030304	22184.0	153616.0	87900.0	0.030812500000000003	0.06954861111111112	96955.0	78739.0	87847.0	125285.5	101.0	58598.333333333336	83557.33333333333	58633.666666666664
chr1	1001778	1001780	0.11695833333333333	0.08352083333333335	0.029333333333333336	0.061	0.01977777777777778	0.016833333333333332	0.021333333333333333	0.018333333333333337	0.02683333333333333	0.028833333333333325	0.08683333333333335	0.016833333333333332	0.11695833333333333	0.04632638888888889	0.018666666666666668	0.07966666666666666	0.09733333333333333	0.04800000000000002	0.18333333333333326	0.08833333333333332	0.08866666666666667	0.125	0.122	0.0635	0.118	0.05300000000000001	0.037000000000000005	0.1055	0.016	0.0355	0.0475	0.0455	0.0345	0.04	0.043	0.1215	0.03157986111111111	20194.0	139448.0	79821.0	0.036166666666666666	0.07341898148148149	91457.0	74517.0	82987.0	115452.5	98.0	55357.333333333336	77001.0	53246.666666666664
chr1	1001790	1001792	0.16774999999999998	0.039875	0.006	0.02333333333333333	0.008333333333333333	0.014000000000000005	0.054000000000000006	0.078	0.16149999999999998	0.08850000000000001	0.16449999999999998	0.006	0.16774999999999998	0.07325378787878788	0.013000000000000001	0.03633333333333333	0.11166666666666668	0.019	0.27033333333333337	0.05466666666666667	0.028	0.10266666666666667	0.06333333333333334	0.0	0.05	0.011333333333333334	0.091	0.1775	0.046	0.027000000000000003	0.1015	0.1745	0.0	0.067	0.033	0.15000000000000002	0.03962689393939394	24912.0	87642.0	56277.0	0.07372916666666668	0.0719861111111111	58690.0	76039.0	67364.5	73166.0	55.0	44928.0	48795.666666666664	37536.333333333336
chr1	1004424	1004426	0.09771428571428577	0.1025625	0.02166666666666673	0.0030000000000001137	0.05144444444444452	0.0595	0.14700000000000002	0.12449999999999994	0.07550000000000001	0.08099999999999996	0.18600000000000005	0.0030000000000001137	0.18600000000000005	0.08635344516594519	0.628	0.6310000000000001	0.7160000000000001	0.6496666666666667	0.7224999999999998	0.7340000000000001	0.758	0.7673333333333333	0.6859999999999999	0.752	0.6745000000000001	0.6546666666666666	0.7525	0.8140000000000001	0.655	0.6875	0.7090000000000001	0.7035	0.6475	0.775	0.773	0.7434999999999999	0.04467672258297265	26612.0	72532.0	49572.0	0.08727083333333335	0.08390707671957676	50088.0	64658.0	57373.0	61310.0	3923.0	39556.333333333336	42181.0	34355.666666666664
chr1	1019178	1019180	0.1707916666666667	0.10947916666666667	0.2403333333333333	0.08433333333333334	0.11922222222222224	0.05416666666666667	0.14816666666666667	0.10216666666666666	0.11016666666666666	0.09866666666666668	0.09516666666666668	0.05416666666666667	0.2403333333333333	0.12115088383838385	0.012333333333333337	0.09666666666666668	0.21200000000000005	0.25266666666666665	0.15633333333333335	0.054333333333333324	0.133	0.13	0.147	0.1535	0.1245	0.084	0.1145	0.1075	0.078	0.0665	0.11100000000000004	0.1225	0.2655	0.1605	0.1225	0.18	0.08765877525252526	11524.0	48341.0	29932.5	0.11664583333333332	0.13316435185185185	36170.0	38438.0	37304.0	42255.5	51.0	24886.333333333332	28187.333333333332	19972.0
chr1	1028567	1028569	0.027428571428571358	0.15514285714285714	0.17633333333333334	0.16966666666666652	0.2	0.2	0.1845	0.2	0.2	0.19199999999999995	0.1895	0.027428571428571358	0.2	0.17223376623376618	0.8000000000000002	0.9696666666666666	0.9545	0.9763333333333334	0.6866666666666665	0.9803333333333332	1.0	0.9333333333333332	0.9375	0.9165	0.9615	1.0	1.0	0.9895	1.0	1.0	0.992	1.0	1.0	0.9845	1.0	0.9115	0.09983116883116877	17008.0	30032.0	23520.0	0.189	0.1275238095238095	20093.0	40502.0	30297.5	25062.5	5133.0	21909.333333333332	18419.333333333332	17391.0
chr1	1033016	1033018	0.0145	0.0054375	0.037333333333333336	0.012666666666666666	0.011666666666666669	0.0115	0.0205	0.012	0.047	0.013	0.037500000000000006	0.0054375	0.047	0.020282196969696967	0.0	0.012666666666666666	0.006666666666666667	0.037333333333333336	0.024	0.0	0.0	0.029	0.0	0.0	0.0	0.009000000000000001	0.012	0.037500000000000006	0.025	0.0115	0.013	0.047	0.0	0.0205	0.014	0.012	0.012859848484848484	25219.0	224900.0	125059.5	0.023937499999999997	0.010534722222222223	104662.0	201135.0	152898.5	164781.0	1.0	101932.66666666667	109854.33333333333	83373.33333333333
chr1	1034188	1034190	0.021875	0.0315	0.006333333333333333	0.018666666666666668	0.014333333333333332	0.013	0.0075	0.0075	0.029000000000000005	0.012	0.03	0.006333333333333333	0.0315	0.017428030303030303	0.0	0.018666666666666668	0.02233333333333333	0.006333333333333333	0.031	0.013666666666666669	0.05333333333333334	0.04133333333333333	0.010333333333333332	0.0475	0.0265	0.019666666666666662	0.0075	0.03	0.0095	0.013	0.012	0.029000000000000005	0.0	0.0075	0.0255	0.0075	0.011880681818181818	24735.0	232204.0	128469.5	0.0155	0.022569444444444444	112820.0	171533.0	142176.5	172512.0	1.0	94784.66666666667	115008.33333333333	85646.66666666667
chr1	1040487	1040489	0.061791666666666675	0.029979166666666675	0.012	0.024	0.024444444444444442	0.00966666666666667	0.027166666666666672	0.04516666666666666	0.006666666666666668	0.021666666666666667	0.01666666666666667	0.006666666666666668	0.061791666666666675	0.025383207070707074	0.010333333333333332	0.034333333333333334	0.02633333333333333	0.02233333333333333	0.154	0.009666666666666664	0.06566666666666666	0.060666666666666674	0.015	0.0735	0.0225	0.016999999999999998	0.0555	0.027000000000000003	0.078	0.020000000000000004	0.032	0.017	0.031	0.037500000000000006	0.022	0.018000000000000002	0.01602493686868687	24554.0	208302.0	116428.0	0.020375	0.03873842592592593	108474.0	129728.0	119101.0	158388.0	41.0	79414.33333333333	105605.66666666667	77632.33333333333
chr1	1040552	1040554	0.05625000000000002	0.0159375	0.02866666666666667	0.014666666666666666	0.007888888888888888	0.0175	0.0215	0.052500000000000005	0.02	0.013999999999999999	0.024	0.007888888888888888	0.05625000000000002	0.02480997474747475	0.0	0.014666666666666666	0.005333333333333333	0.02866666666666667	0.13033333333333333	0.0046666666666666645	0.009666666666666664	0.04033333333333333	0.0	0.0	0.0455	0.012666666666666666	0.052500000000000005	0.024	0.006999999999999999	0.0175	0.013999999999999999	0.02	0.0095	0.0215	0.0	0.0215	0.01634943181818182	23903.0	210332.0	117117.5	0.024104166666666666	0.026692129629629635	104482.0	160298.0	132390.0	157407.0	1.0	88260.33333333333	104938.33333333333	78078.66666666667
chr1	1041163	1041165	0.031625	0.06425000000000003	0.038999999999999986	0.016	0.14211111111111113	0.11199999999999999	0.018500000000000003	0.09149999999999996	0.13699999999999998	0.11599999999999998	0.02700000000000001	0.016	0.14211111111111113	0.07227146464646465	0.11199999999999999	0.128	0.18233333333333326	0.151	0.15433333333333335	0.22533333333333336	0.107	0.1396666666666667	0.292	0.2085	0.0555	0.25533333333333336	0.2035	0.139	0.32	0.22399999999999998	0.228	0.249	0.177	0.1305	0.2635	0.0695	0.04413573232323233	20497.0	88979.0	54738.0	0.06962499999999999	0.07932870370370372	61534.0	68693.0	65113.5	75256.5	727.0	43651.333333333336	50413.333333333336	36734.333333333336
chr1	1041848	1041850	0.03983333333333339	0.03183333333333338	0.03166666666666673	0.05166666666666664	0.0401111111111111	0.0568333333333334	0.053333333333333344	0.004833333333333356	0.03783333333333328	0.07133333333333336	0.028333333333333436	0.004833333333333356	0.07133333333333336	0.04069191919191922	0.9286666666666666	0.9803333333333332	0.9893333333333332	0.9603333333333334	0.9583333333333334	0.9893333333333332	0.9803333333333332	0.9793333333333332	0.938	0.892	0.9615	0.9703333333333332	0.9335	0.957	1.0	0.9855	1.0	0.9665	0.904	0.982	1.0	0.9525	0.022762626262626286	25527.0	155716.0	90621.5	0.04197916666666669	0.03725925925925929	85592.0	133133.0	109362.5	120654.0	6081.0	74935.33333333333	82463.0	62441.333333333336
